Time	Mek1-PP	Erk2	Mos	Erk2-P	Erk2-PP	Mos-P	Mek1	Mek1-P
341	261.608	5.47386e-05	52.0673	0.0116183	299.988	47.9327	5.91626	32.4755
342	261.668	5.42001e-05	52.238	0.0108255	299.989	47.762	5.90702	32.4255
343	261.723	5.36351e-05	52.408	0.0100866	299.99	47.592	5.89899	32.3779
344	261.775	5.3043e-05	52.5774	0.00939807	299.991	47.4226	5.89213	32.3329
345	261.823	5.24231e-05	52.746	0.00875651	299.991	47.254	5.88643	32.2903
346	261.868	5.17747e-05	52.914	0.0081587	299.992	47.086	5.88185	32.2502
347	261.909	5.10975e-05	53.0812	0.00760169	299.992	46.9188	5.87836	32.2124
348	261.947	5.03912e-05	53.2478	0.00708271	299.993	46.7522	5.87595	32.177
349	261.981	4.96555e-05	53.4136	0.00659916	299.993	46.5864	5.87459	32.1439
350	262.013	4.88903e-05	53.5788	0.00614865	299.994	46.4212	5.87425	32.1131
351	262.04	4.80958e-05	53.7433	0.00572893	299.994	46.2567	5.87492	32.0846
352	262.065	4.72722e-05	53.9071	0.00533791	299.995	46.0929	5.87657	32.0583
353	262.087	4.64199e-05	54.0702	0.00497362	299.995	45.9298	5.87918	32.0342
354	262.105	4.55395e-05	54.2326	0.00463425	299.995	45.7674	5.88273	32.0123
355	262.12	4.46319e-05	54.3944	0.00431811	299.996	45.6056	5.88721	31.9925
356	262.133	4.36981e-05	54.5555	0.0040236	299.996	45.4445	5.8926	31.9748
357	262.142	4.27392e-05	54.7159	0.00374925	299.996	45.2841	5.89888	31.9592
358	262.148	4.17568e-05	54.8757	0.00349369	299.996	45.1243	5.90603	31.9456
359	262.152	4.07523e-05	55.0347	0.00325563	299.997	44.9653	5.91405	31.934
360	262.153	3.97276e-05	55.1932	0.00303388	299.997	44.8068	5.92291	31.9244
361	262.151	3.86847e-05	55.3509	0.00282731	299.997	44.6491	5.93261	31.9168
362	262.146	3.76258e-05	55.508	0.0026349	299.997	44.492	5.94312	31.911
363	262.138	3.6553e-05	55.6645	0.00245567	299.998	44.3355	5.95445	31.9071
364	262.128	3.54689e-05	55.8203	0.00228871	299.998	44.1797	5.96657	31.9051
365	262.116	3.4376e-05	55.9754	0.0021332	299.998	44.0246	5.97947	31.9049
366	262.1	3.32769e-05	56.1299	0.00198833	299.998	43.8701	5.99315	31.9065
367	262.083	3.21743e-05	56.2837	0.00185339	299.998	43.7163	6.0076	31.9098
368	262.062	3.10709e-05	56.4369	0.00172769	299.998	43.5631	6.02279	31.9149
369	262.04	2.99695e-05	56.5895	0.00161059	299.998	43.4105	6.03874	31.9217
370	262.014	2.88727e-05	56.7414	0.00150151	299.998	43.2586	6.05542	31.9301
371	261.987	2.77831e-05	56.8927	0.00139989	299.999	43.1073	6.07283	31.9402
372	261.957	2.67035e-05	57.0433	0.00130522	299.999	42.9567	6.09095	31.9519
373	261.925	2.56362e-05	57.1934	0.00121702	299.999	42.8066	6.1098	31.9652
374	261.891	2.45835e-05	57.3427	0.00113485	299.999	42.6573	6.12934	31.9801
375	261.854	2.35478e-05	57.4915	0.00105829	299.999	42.5085	6.14959	31.9965
376	261.815	2.25311e-05	57.6396	0.000986954	299.999	42.3604	6.17053	32.0144
377	261.774	2.15352e-05	57.7871	0.000920483	299.999	42.2129	6.19216	32.0338
378	261.731	2.05618e-05	57.934	0.000858541	299.999	42.066	6.21447	32.0546
379	261.686	1.96126e-05	58.0803	0.000800817	299.999	41.9197	6.23745	32.0769
380	261.638	1.86887e-05	58.2259	0.000747021	299.999	41.7741	6.2611	32.1006
381	261.589	1.77913e-05	58.371	0.000696883	299.999	41.629	6.28542	32.1256
382	261.538	1.69214e-05	58.5154	0.00065015	299.999	41.4846	6.31041	32.1521
383	261.484	1.60797e-05	58.6592	0.00060659	299.999	41.3408	6.33605	32.1798
384	261.429	1.52668e-05	58.8024	0.000565983	299.999	41.1976	6.36234	32.2089
385	261.371	1.4483e-05	58.945	0.000528127	299.999	41.055	6.38928	32.2393
386	261.312	1.37286e-05	59.087	0.000492834	299.999	40.913	6.41687	32.2709
387	261.251	1.30036e-05	59.2284	0.000459927	300.0	40.7716	6.44511	32.3038
388	261.188	1.2308e-05	59.3692	0.000429243	300.0	40.6308	6.47398	32.3379
389	261.123	1.16415e-05	59.5094	0.00040063	300.0	40.4906	6.50349	32.3731
390	261.057	1.10039e-05	59.649	0.000373947	300.0	40.351	6.53363	32.4096
391	260.988	1.03946e-05	59.788	0.000349061	300.0	40.212	6.56441	32.4472
392	260.918	9.81328e-06	59.9265	0.00032585	300.0	40.0735	6.59582	32.486
393	260.846	9.25919e-06	60.0643	0.000304199	300.0	39.9357	6.62785	32.5259
394	260.773	8.73172e-06	60.2015	0.000284003	300.0	39.7985	6.66052	32.5669
395	260.697	8.23012e-06	60.3382	0.000265162	300.0	39.6618	6.6938	32.6089
396	260.62	7.75361e-06	60.4743	0.000247585	300.0	39.5257	6.72771	32.652
397	260.542	7.3014e-06	60.6098	0.000231184	300.0	39.3902	6.76225	32.6962
398	260.461	6.87262e-06	60.7448	0.000215882	300.0	39.2552	6.7974	32.7414
399	260.379	6.46644e-06	60.8791	0.000201603	300.0	39.1209	6.83318	32.7875
400	260.296	6.08197e-06	61.0129	0.000188277	300.0	38.9871	6.86957	32.8347
401	260.211	5.71833e-06	61.1462	0.000175841	300.0	38.8538	6.90659	32.8828
402	260.124	5.37465e-06	61.2788	0.000164235	300.0	38.7212	6.94422	32.9319
403	260.036	5.05005e-06	61.4109	0.000153402	300.0	38.5891	6.98247	32.9819
404	259.946	4.74368e-06	61.5424	0.000143291	300.0	38.4576	7.02133	33.0328
405	259.855	4.45468e-06	61.6734	0.000133852	300.0	38.3266	7.06082	33.0846
406	259.762	4.18223e-06	61.8038	0.000125041	300.0	38.1962	7.10092	33.1373
407	259.667	3.92552e-06	61.9337	0.000116815	300.0	38.0663	7.14164	33.1909
408	259.572	3.68376e-06	62.063	0.000109136	300.0	37.937	7.18298	33.2453
409	259.475	3.45618e-06	62.1917	0.000101965	300.0	37.8083	7.22494	33.3005
410	259.376	3.24205e-06	62.3199	9.52708e-05	300.0	37.6801	7.26751	33.3566
411	259.276	3.04066e-06	62.4476	8.90196e-05	300.0	37.5524	7.31071	33.4135
412	259.174	2.85131e-06	62.5747	8.31823e-05	300.0	37.4253	7.35452	33.4711
413	259.072	2.67335e-06	62.7012	7.77313e-05	300.0	37.2988	7.39896	33.5295
414	258.967	2.50618e-06	62.8272	7.26407e-05	300.0	37.1728	7.44402	33.5887
415	258.862	2.34914e-06	62.9527	6.78864e-05	300.0	37.0473	7.4897	33.6486
416	258.755	2.20171e-06	63.0777	6.34462e-05	300.0	36.9223	7.53601	33.7093
417	258.646	2.06331e-06	63.2021	5.9299e-05	300.0	36.7979	7.58294	33.7706
418	258.537	1.93343e-06	63.3259	5.54254e-05	300.0	36.6741	7.6305	33.8327
419	258.426	1.81156e-06	63.4493	5.18071e-05	300.0	36.5507	7.67868	33.8955
420	258.314	1.69725e-06	63.5721	4.84272e-05	300.0	36.4279	7.7275	33.9589
421	258.2	1.59005e-06	63.6944	4.52698e-05	300.0	36.3056	7.77694	34.023
422	258.085	1.48952e-06	63.8161	4.23203e-05	300.0	36.1839	7.82702	34.0878
423	257.969	1.39528e-06	63.9374	3.95647e-05	300.0	36.0626	7.87774	34.1532
424	257.852	1.30693e-06	64.0581	3.69902e-05	300.0	35.9419	7.92909	34.2192
425	257.733	1.22414e-06	64.1783	3.45849e-05	300.0	35.8217	7.98108	34.2858
426	257.613	1.14655e-06	64.298	3.23376e-05	300.0	35.702	8.03371	34.353
427	257.492	1.07385e-06	64.4171	3.02377e-05	300.0	35.5829	8.08698	34.4208
428	257.37	1.00574e-06	64.5358	2.82756e-05	300.0	35.4642	8.14089	34.4892
429	257.246	9.4193e-07	64.6539	2.64421e-05	300.0	35.3461	8.19545	34.5582
430	257.122	8.82162e-07	64.7715	2.47288e-05	300.0	35.2285	8.25066	34.6277
431	256.996	8.26183e-07	64.8887	2.31276e-05	300.0	35.1113	8.30652	34.6978
432	256.869	7.73755e-07	65.0053	2.16313e-05	300.0	34.9947	8.36304	34.7684
433	256.74	7.24657e-07	65.1214	2.02328e-05	300.0	34.8786	8.42021	34.8395
434	256.611	6.78681e-07	65.237	1.89258e-05	300.0	34.763	8.47803	34.9111
435	256.48	6.3563e-07	65.3521	1.77042e-05	300.0	34.6479	8.53652	34.9832
436	256.349	5.95321e-07	65.4667	1.65624e-05	300.0	34.5333	8.59567	35.0558
437	256.216	5.5758e-07	65.5809	1.54951e-05	300.0	34.4191	8.65549	35.1289
438	256.082	5.22246e-07	65.6945	1.44975e-05	300.0	34.3055	8.71598	35.2025
439	255.946	4.89165e-07	65.8076	1.3565e-05	300.0	34.1924	8.77713	35.2765
440	255.81	4.58195e-07	65.9203	1.26932e-05	300.0	34.0797	8.83896	35.3509
441	255.673	4.29203e-07	66.0324	1.18782e-05	300.0	33.9676	8.90147	35.4258
442	255.534	4.02063e-07	66.1441	1.11163e-05	300.0	33.8559	8.96466	35.5012
443	255.395	3.76653e-07	66.2553	1.0404e-05	300.0	33.7447	9.02853	35.5769
444	255.254	3.52869e-07	66.366	9.73802e-06	300.0	33.634	9.09309	35.6531
445	255.112	3.30605e-07	66.4763	9.11535e-06	300.0	33.5237	9.15833	35.7296
446	254.969	3.09763e-07	66.586	8.53313e-06	300.0	33.414	9.22427	35.8066
447	254.825	2.90253e-07	66.6953	7.98874e-06	300.0	33.3047	9.2909	35.8839
448	254.68	2.71989e-07	66.8041	7.47968e-06	300.0	33.1959	9.35823	35.9616
449	254.534	2.54893e-07	66.9124	7.00364e-06	300.0	33.0876	9.42626	36.0397
450	254.387	2.38889e-07	67.0203	6.55846e-06	300.0	32.9797	9.49499	36.1181
451	254.239	2.23907e-07	67.1277	6.14215e-06	300.0	32.8723	9.56444	36.1969
452	254.089	2.09883e-07	67.2346	5.7528e-06	300.0	32.7654	9.63459	36.276
453	253.939	1.96754e-07	67.3411	5.38866e-06	300.0	32.6589	9.70546	36.3554
454	253.788	1.84463e-07	67.4471	5.04808e-06	300.0	32.5529	9.77704	36.4352
455	253.635	1.72958e-07	67.5526	4.72953e-06	300.0	32.4474	9.84935	36.5153
456	253.482	1.62187e-07	67.6577	4.43156e-06	300.0	32.3423	9.92238	36.5957
457	253.328	1.52103e-07	67.7623	4.15285e-06	300.0	32.2377	9.99614	36.6763
458	253.172	1.42661e-07	67.8665	3.89214e-06	300.0	32.1335	10.0706	36.7573
459	253.016	1.33823e-07	67.9702	3.64824e-06	300.0	32.0298	10.1459	36.8385
460	252.858	1.25549e-07	68.0735	3.42008e-06	300.0	31.9265	10.2218	36.92
461	252.7	1.17801e-07	68.1763	3.20663e-06	300.0	31.8237	10.2985	37.0018
462	252.54	1.10545e-07	68.2786	3.00693e-06	300.0	31.7214	10.376	37.0839
463	252.38	1.03754e-07	68.3805	2.82008e-06	300.0	31.6195	10.4542	37.1661
464	252.218	9.73934e-08	68.482	2.64527e-06	300.0	31.518	10.5331	37.2487
465	252.056	9.14381e-08	68.583	2.48169e-06	300.0	31.417	10.6128	37.3314
466	251.892	8.58614e-08	68.6836	2.32863e-06	300.0	31.3164	10.6933	37.4144
467	251.728	8.06396e-08	68.7838	2.18541e-06	300.0	31.2162	10.7746	37.4976
468	251.562	7.57491e-08	68.8835	2.05138e-06	300.0	31.1165	10.8566	37.5811
469	251.396	7.11694e-08	68.9828	1.92595e-06	300.0	31.0172	10.9393	37.6647
470	251.229	6.68817e-08	69.0816	1.80856e-06	300.0	30.9184	11.0229	37.7485
471	251.06	6.28639e-08	69.18	1.6987e-06	300.0	30.82	11.1072	37.8325
472	250.891	5.9102e-08	69.278	1.59588e-06	300.0	30.722	11.1923	37.9167
473	250.721	5.55785e-08	69.3755	1.49964e-06	300.0	30.6245	11.2782	38.0011
474	250.549	5.22783e-08	69.4727	1.40957e-06	300.0	30.5273	11.3649	38.0856
475	250.377	4.91871e-08	69.5694	1.32525e-06	300.0	30.4306	11.4524	38.1703
476	250.204	4.62915e-08	69.6656	1.24632e-06	300.0	30.3344	11.5406	38.2552
477	250.03	4.35792e-08	69.7615	1.17243e-06	300.0	30.2385	11.6297	38.3402
478	249.855	4.10383e-08	69.8569	1.10326e-06	300.0	30.1431	11.7196	38.4254
479	249.679	3.8658e-08	69.9519	1.0385e-06	300.0	30.0481	11.8103	38.5107
480	249.502	3.64281e-08	70.0465	9.77876e-07	300.0	29.9535	11.9018	38.5961
481	249.324	3.43389e-08	70.1407	9.21112e-07	300.0	29.8593	11.9941	38.6817
482	249.145	3.23816e-08	70.2345	8.67964e-07	300.0	29.7655	12.0873	38.7673
483	248.966	3.05478e-08	70.3278	8.18199e-07	300.0	29.6722	12.1812	38.8531
484	248.785	2.88296e-08	70.4208	7.71601e-07	300.0	29.5792	12.276	38.939
485	248.603	2.72196e-08	70.5133	7.27965e-07	300.0	29.4867	12.3717	39.025
486	248.421	2.57111e-08	70.6055	6.87103e-07	300.0	29.3945	12.4681	39.1111
487	248.237	2.42974e-08	70.6972	6.48835e-07	300.0	29.3028	12.5654	39.1972
488	248.053	2.29728e-08	70.7885	6.12997e-07	300.0	29.2115	12.6636	39.2835
489	247.868	2.17314e-08	70.8794	5.79432e-07	300.0	29.1206	12.7626	39.3698
490	247.681	2.05681e-08	70.97	5.47996e-07	300.0	29.03	12.8624	39.4562
491	247.494	1.94779e-08	71.0601	5.18552e-07	300.0	28.9399	12.9631	39.5426
492	247.306	1.84562e-08	71.1498	4.90973e-07	300.0	28.8502	13.0647	39.6291
493	247.117	1.74986e-08	71.2391	4.6514e-07	300.0	28.7609	13.1671	39.7157
494	246.927	1.66011e-08	71.3281	4.40941e-07	300.0	28.6719	13.2704	39.8023
495	246.736	1.57599e-08	71.4166	4.18272e-07	300.0	28.5834	13.3746	39.889
496	246.545	1.49714e-08	71.5048	3.97036e-07	300.0	28.4952	13.4796	39.9757
497	246.352	1.42324e-08	71.5926	3.77141e-07	300.0	28.4074	13.5855	40.0624
498	246.159	1.35396e-08	71.6799	3.58502e-07	300.0	28.3201	13.6923	40.1491
499	245.964	1.28903e-08	71.7669	3.4104e-07	300.0	28.2331	13.8	40.2359
500	245.769	1.22817e-08	71.8535	3.24679e-07	300.0	28.1465	13.9085	40.3226
501	245.573	1.17112e-08	71.9398	3.09349e-07	300.0	28.0602	14.018	40.4094
502	245.375	1.11764e-08	72.0256	2.94986e-07	300.0	27.9744	14.1283	40.4962
503	245.177	1.0675e-08	72.1111	2.81527e-07	300.0	27.8889	14.2396	40.583
504	244.978	1.02051e-08	72.1962	2.68916e-07	300.0	27.8038	14.3518	40.6698
505	244.779	9.76452e-09	72.2809	2.57099e-07	300.0	27.7191	14.4648	40.7565
506	244.578	9.35153e-09	72.3652	2.46025e-07	300.0	27.6348	14.5788	40.8433
507	244.376	8.96441e-09	72.4492	2.35647e-07	300.0	27.5508	14.6937	40.93
508	244.174	8.60156e-09	72.5328	2.25922e-07	300.0	27.4672	14.8095	41.0167
509	243.97	8.26148e-09	72.616	2.16808e-07	300.0	27.384	14.9262	41.1034
510	243.766	7.94269e-09	72.6989	2.08267e-07	300.0	27.3011	15.0439	41.19
511	243.561	7.64381e-09	72.7814	2.00263e-07	300.0	27.2186	15.1625	41.2766
512	243.355	7.36358e-09	72.8635	1.92761e-07	300.0	27.1365	15.282	41.3631
513	243.148	7.10079e-09	72.9453	1.85731e-07	300.0	27.0547	15.4024	41.4496
514	242.94	6.85453e-09	73.0267	1.79142e-07	300.0	26.9733	15.5238	41.536
515	242.731	6.62391e-09	73.1077	1.72966e-07	300.0	26.8923	15.6462	41.6224
516	242.522	6.40787e-09	73.1884	1.67178e-07	300.0	26.8116	15.7694	41.7087
517	242.311	6.2056e-09	73.2687	1.61753e-07	300.0	26.7313	15.8937	41.7949
518	242.1	6.01602e-09	73.3487	1.56669e-07	300.0	26.6513	16.0189	41.8811
519	241.888	5.83804e-09	73.4283	1.51905e-07	300.0	26.5717	16.145	41.9672
520	241.675	5.67091e-09	73.5075	1.47439e-07	300.0	26.4925	16.2721	42.0532
521	241.461	5.51425e-09	73.5864	1.43255e-07	300.0	26.4136	16.4001	42.1391
522	241.246	5.36756e-09	73.665	1.39333e-07	300.0	26.335	16.5292	42.2249
523	241.03	5.23067e-09	73.7432	1.35658e-07	300.0	26.2568	16.6592	42.3106
524	240.814	5.10356e-09	73.8211	1.32212e-07	300.0	26.1789	16.7901	42.3963
525	240.596	4.98485e-09	73.8986	1.28983e-07	300.0	26.1014	16.9221	42.4818
526	240.378	4.87319e-09	73.9757	1.25957e-07	300.0	26.0243	17.055	42.5672
527	240.159	4.76649e-09	74.0526	1.23125e-07	300.0	25.9474	17.1889	42.6525
528	239.939	4.66678e-09	74.1291	1.20471e-07	300.0	25.8709	17.3238	42.7377
529	239.718	4.57455e-09	74.2052	1.17982e-07	300.0	25.7948	17.4596	42.8227
530	239.496	4.48824e-09	74.281	1.1565e-07	300.0	25.719	17.5965	42.9077
531	239.273	4.40757e-09	74.3565	1.13467e-07	300.0	25.6435	17.7343	42.9925
532	239.05	4.33216e-09	74.4316	1.11423e-07	300.0	25.5684	17.8732	43.0772
533	238.825	4.26169e-09	74.5064	1.09508e-07	300.0	25.4936	18.013	43.1617
534	238.6	4.19582e-09	74.5809	1.07715e-07	300.0	25.4191	18.1539	43.2461
535	238.374	4.13431e-09	74.655	1.06036e-07	300.0	25.345	18.2957	43.3304
536	238.147	4.07688e-09	74.7288	1.04465e-07	300.0	25.2712	18.4386	43.4145
537	237.919	4.02327e-09	74.8023	1.02993e-07	300.0	25.1977	18.5824	43.4985
538	237.69	3.97326e-09	74.8754	1.01616e-07	300.0	25.1246	18.7273	43.5823
539	237.461	3.92665e-09	74.9482	1.00328e-07	300.0	25.0518	18.8732	43.6659
540	237.23	3.88321e-09	75.0207	9.91225e-08	300.0	24.9793	19.0201	43.7494
541	236.999	3.84276e-09	75.0929	9.7995e-08	300.0	24.9071	19.168	43.8328
542	236.767	3.80511e-09	75.1648	9.69405e-08	300.0	24.8352	19.317	43.9159
543	236.534	3.7701e-09	75.2363	9.59547e-08	300.0	24.7637	19.467	43.9989
544	236.3	3.73756e-09	75.3075	9.50333e-08	300.0	24.6925	19.618	44.0818
545	236.066	3.70737e-09	75.3784	9.41725e-08	300.0	24.6216	19.77	44.1644
546	235.83	3.67937e-09	75.449	9.33687e-08	300.0	24.551	19.923	44.2469
547	235.594	3.65344e-09	75.5192	9.26183e-08	300.0	24.4808	20.0771	44.3292
548	235.356	3.62946e-09	75.5892	9.19181e-08	300.0	24.4108	20.2323	44.4113
549	235.118	3.6073e-09	75.6588	9.12651e-08	300.0	24.3412	20.3884	44.4932
550	234.879	3.58687e-09	75.7281	9.06564e-08	300.0	24.2719	20.5456	44.5749
551	234.64	3.56806e-09	75.7971	9.00892e-08	300.0	24.2029	20.7039	44.6564
552	234.399	3.55076e-09	75.8658	8.95612e-08	300.0	24.1342	20.8632	44.7377
553	234.158	3.53491e-09	75.9342	8.90697e-08	300.0	24.0658	21.0235	44.8189
554	233.915	3.5204e-09	76.0023	8.86128e-08	300.0	23.9977	21.1849	44.8998
555	233.672	3.50717e-09	76.0701	8.81883e-08	300.0	23.9299	21.3473	44.9805
556	233.428	3.49513e-09	76.1376	8.77942e-08	300.0	23.8624	21.5108	45.061
557	233.183	3.48422e-09	76.2047	8.74287e-08	300.0	23.7953	21.6753	45.1413
558	232.938	3.47438e-09	76.2716	8.70902e-08	300.0	23.7284	21.8409	45.2214
559	232.691	3.46554e-09	76.3382	8.67769e-08	300.0	23.6618	22.0076	45.3013
560	232.444	3.45764e-09	76.4045	8.64875e-08	300.0	23.5955	22.1753	45.3809
561	232.196	3.45064e-09	76.4704	8.62204e-08	300.0	23.5296	22.3441	45.4603
562	231.947	3.44448e-09	76.5361	8.59745e-08	300.0	23.4639	22.5139	45.5395
563	231.697	3.43912e-09	76.6015	8.57483e-08	300.0	23.3985	22.6848	45.6185
564	231.446	3.4345e-09	76.6666	8.55407e-08	300.0	23.3334	22.8567	45.6973
565	231.194	3.43059e-09	76.7314	8.53507e-08	300.0	23.2686	23.0298	45.7758
566	230.942	3.42735e-09	76.7959	8.51772e-08	300.0	23.2041	23.2038	45.8541
567	230.689	3.42474e-09	76.8602	8.50193e-08	300.0	23.1398	23.379	45.9321
568	230.435	3.42273e-09	76.9241	8.4876e-08	300.0	23.0759	23.5552	46.0099
569	230.18	3.42129e-09	76.9878	8.47465e-08	300.0	23.0122	23.7325	46.0875
570	229.924	3.42038e-09	77.0511	8.46301e-08	300.0	22.9489	23.9109	46.1648
571	229.668	3.41997e-09	77.1142	8.45258e-08	300.0	22.8858	24.0903	46.2419
572	229.41	3.42005e-09	77.177	8.4433e-08	300.0	22.823	24.2708	46.3188
573	229.152	3.42057e-09	77.2395	8.43511e-08	300.0	22.7605	24.4524	46.3954
574	228.893	3.42153e-09	77.3017	8.42794e-08	300.0	22.6983	24.6351	46.4717
575	228.633	3.42289e-09	77.3637	8.42173e-08	300.0	22.6363	24.8188	46.5478
576	228.373	3.42463e-09	77.4254	8.41643e-08	300.0	22.5746	25.0036	46.6237
577	228.111	3.42674e-09	77.4868	8.41198e-08	300.0	22.5132	25.1895	46.6993
578	227.849	3.4292e-09	77.5479	8.40835e-08	300.0	22.4521	25.3765	46.7746
579	227.586	3.43198e-09	77.6087	8.40547e-08	300.0	22.3913	25.5646	46.8497
580	227.322	3.43509e-09	77.6693	8.40332e-08	300.0	22.3307	25.7537	46.9245
581	227.057	3.43849e-09	77.7296	8.40185e-08	300.0	22.2704	25.9439	46.999
582	226.791	3.44217e-09	77.7896	8.40102e-08	300.0	22.2104	26.1352	47.0733
583	226.525	3.44613e-09	77.8494	8.4008e-08	300.0	22.1506	26.3276	47.1474
584	226.258	3.45034e-09	77.9088	8.40116e-08	300.0	22.0912	26.521	47.2211
585	225.99	3.4548e-09	77.9681	8.40207e-08	300.0	22.0319	26.7156	47.2946
586	225.721	3.4595e-09	78.027	8.40349e-08	300.0	21.973	26.9112	47.3678
587	225.451	3.46442e-09	78.0857	8.4054e-08	300.0	21.9143	27.1079	47.4408
588	225.181	3.46955e-09	78.1441	8.40777e-08	300.0	21.8559	27.3057	47.5135
589	224.91	3.4749e-09	78.2023	8.41058e-08	300.0	21.7977	27.5046	47.5859
590	224.637	3.48044e-09	78.2602	8.41381e-08	300.0	21.7398	27.7045	47.658
591	224.365	3.48617e-09	78.3178	8.41743e-08	300.0	21.6822	27.9056	47.7299
592	224.091	3.49208e-09	78.3752	8.42143e-08	300.0	21.6248	28.1077	47.8015
593	223.816	3.49817e-09	78.4323	8.42577e-08	300.0	21.5677	28.3109	47.8728
594	223.541	3.50442e-09	78.4892	8.43045e-08	300.0	21.5108	28.5152	47.9438
595	223.265	3.51084e-09	78.5458	8.43546e-08	300.0	21.4542	28.7206	48.0146
596	222.988	3.51741e-09	78.6021	8.44077e-08	300.0	21.3979	28.927	48.0851
597	222.71	3.52413e-09	78.6582	8.44637e-08	300.0	21.3418	29.1346	48.1553
598	222.432	3.53099e-09	78.714	8.45223e-08	300.0	21.286	29.3432	48.2252
599	222.152	3.53799e-09	78.7696	8.45836e-08	300.0	21.2304	29.5529	48.2948
600	221.872	3.54513e-09	78.8249	8.46475e-08	300.0	21.1751	29.7637	48.3642
601	221.591	3.5524e-09	78.88	8.47137e-08	300.0	21.12	29.9756	48.4332
602	221.309	3.55979e-09	78.9349	8.47821e-08	300.0	21.0651	30.1885	48.502
603	221.027	3.56731e-09	78.9894	8.48528e-08	300.0	21.0106	30.4026	48.5705
604	220.744	3.57495e-09	79.0438	8.49255e-08	300.0	20.9562	30.6177	48.6387
605	220.459	3.5827e-09	79.0979	8.50002e-08	300.0	20.9021	30.8339	48.7066
606	220.175	3.59057e-09	79.1517	8.50768e-08	300.0	20.8483	31.0512	48.7742
607	219.889	3.59855e-09	79.2053	8.51553e-08	300.0	20.7947	31.2695	48.8416
608	219.602	3.60664e-09	79.2587	8.52355e-08	300.0	20.7413	31.489	48.9086
609	219.315	3.61483e-09	79.3118	8.53174e-08	300.0	20.6882	31.7095	48.9754
610	219.027	3.62313e-09	79.3647	8.54009e-08	300.0	20.6353	31.9311	49.0419
611	218.738	3.63153e-09	79.4173	8.5486e-08	300.0	20.5827	32.1537	49.1081
612	218.449	3.64003e-09	79.4697	8.55726e-08	300.0	20.5303	32.3775	49.1739
613	218.158	3.64862e-09	79.5219	8.56607e-08	300.0	20.4781	32.6023	49.2395
614	217.867	3.65731e-09	79.5738	8.57502e-08	300.0	20.4262	32.8282	49.3048
615	217.575	3.6661e-09	79.6255	8.5841e-08	300.0	20.3745	33.0552	49.3699
616	217.282	3.67498e-09	79.677	8.59332e-08	300.0	20.323	33.2832	49.4346
617	216.989	3.68395e-09	79.7282	8.60266e-08	300.0	20.2718	33.5123	49.499
618	216.694	3.69301e-09	79.7792	8.61213e-08	300.0	20.2208	33.7425	49.5632
619	216.399	3.70217e-09	79.83	8.62172e-08	300.0	20.17	33.9737	49.627
620	216.103	3.71141e-09	79.8805	8.63142e-08	300.0	20.1195	34.206	49.6905
621	215.807	3.72073e-09	79.9308	8.64124e-08	300.0	20.0692	34.4394	49.7538
622	215.509	3.73014e-09	79.9809	8.65116e-08	300.0	20.0191	34.6739	49.8168
623	215.211	3.73964e-09	80.0307	8.66119e-08	300.0	19.9693	34.9094	49.8794
624	214.912	3.74923e-09	80.0803	8.67133e-08	300.0	19.9197	35.146	49.9418
625	214.613	3.75889e-09	80.1297	8.68158e-08	300.0	19.8703	35.3836	50.0039
626	214.312	3.76865e-09	80.1789	8.69192e-08	300.0	19.8211	35.6223	50.0657
627	214.011	3.77848e-09	80.2278	8.70235e-08	300.0	19.7722	35.862	50.1272
628	213.709	3.7884e-09	80.2766	8.71288e-08	300.0	19.7234	36.1028	50.1884
629	213.406	3.7984e-09	80.3251	8.72351e-08	300.0	19.6749	36.3447	50.2493
630	213.103	3.80848e-09	80.3734	8.73421e-08	300.0	19.6266	36.5876	50.3099
631	212.798	3.81864e-09	80.4214	8.74502e-08	300.0	19.5786	36.8316	50.3702
632	212.493	3.82888e-09	80.4693	8.75591e-08	300.0	19.5307	37.0766	50.4302
633	212.187	3.83921e-09	80.5169	8.76689e-08	300.0	19.4831	37.3227	50.4899
634	211.881	3.84961e-09	80.5643	8.77795e-08	300.0	19.4357	37.5698	50.5494
635	211.574	3.8601e-09	80.6115	8.7891e-08	300.0	19.3885	37.818	50.6085
636	211.265	3.87066e-09	80.6585	8.80032e-08	300.0	19.3415	38.0672	50.6674
637	210.957	3.88131e-09	80.7052	8.81163e-08	300.0	19.2948	38.3174	50.7259
638	210.647	3.89203e-09	80.7518	8.82302e-08	300.0	19.2482	38.5687	50.7842
639	210.337	3.90284e-09	80.7981	8.83449e-08	300.0	19.2019	38.821	50.8421
640	210.026	3.91373e-09	80.8443	8.84604e-08	300.0	19.1557	39.0744	50.8998
641	209.714	3.9247e-09	80.8902	8.85766e-08	300.0	19.1098	39.3288	50.9572
642	209.401	3.93575e-09	80.9359	8.86937e-08	300.0	19.0641	39.5842	51.0143
643	209.088	3.94688e-09	80.9814	8.88115e-08	300.0	19.0186	39.8407	51.0711
644	208.774	3.95809e-09	81.0267	8.893e-08	300.0	18.9733	40.0982	51.1276
645	208.459	3.96938e-09	81.0718	8.90494e-08	300.0	18.9282	40.3567	51.1839
646	208.144	3.98076e-09	81.1167	8.91694e-08	300.0	18.8833	40.6163	51.2398
647	207.828	3.99222e-09	81.1614	8.92903e-08	300.0	18.8386	40.8768	51.2954
648	207.511	4.00376e-09	81.2058	8.94119e-08	300.0	18.7942	41.1384	51.3508
